epoch,train_loss,val_loss,train_acc,val_acc,timestamp
0,2.4602633464297976,2.19353326172696,0.10320833333333333,0.1905,2026-06-09T23:43:04.411737
1,2.1958600755630924,2.0130976805184515,0.18902083333333333,0.3080833333333333,2026-06-09T23:43:14.457272
2,2.0094024052889865,1.87509424934963,0.3111041666666667,0.45666666666666667,2026-06-09T23:43:19.897235
3,1.8753936116898695,2.1077730427484207,0.45339583333333333,0.23208333333333334,2026-06-09T23:43:26.804103
4,2.1058962589116628,2.47660794086225,0.235,0.12475,2026-06-09T23:43:32.921808
5,2.4806748016636755,2.1751136752105844,0.12425,0.23916666666666667,2026-06-09T23:43:39.020523
6,2.172545357891706,1.9881956383337946,0.23641666666666666,0.24091666666666667,2026-06-09T23:43:44.694459
7,1.9921091364999,1.848986945720452,0.24208333333333334,0.4255833333333333,2026-06-09T23:43:50.516236
8,1.845744092877497,1.556890900670232,0.4260625,0.6009166666666667,2026-06-09T23:43:59.694334
9,1.5555326839895138,1.3103971637323544,0.6034166666666667,0.6873333333333334,2026-06-09T23:44:10.314250
10,1.3123941382368054,1.1676802422803514,0.677625,0.70225,2026-06-09T23:44:18.074393
11,1.1657555267634003,1.125357522546234,0.7041041666666666,0.6890833333333334,2026-06-09T23:44:32.120370
12,1.128234854337958,1.5271472963202584,0.6848958333333334,0.49341666666666667,2026-06-09T23:44:44.854246
13,1.5179186301676382,1.8161054212915209,0.4940833333333333,0.47758333333333336,2026-06-09T23:44:58.484424
14,1.7952364054329117,1.5731907032297017,0.4878958333333333,0.44308333333333333,2026-06-09T23:45:15.844411
15,1.5780089949205105,1.1637063911174343,0.4417291666666667,0.649,2026-06-09T23:45:30.644275
16,1.1559499336856398,0.92070711446445,0.6550833333333334,0.79575,2026-06-09T23:45:51.015377
17,0.9218585762286375,0.8627649555863934,0.7959375,0.7653333333333333,2026-06-09T23:46:11.704207
18,0.8571880352828126,1.1016206925590337,0.7666041666666666,0.64725,2026-06-09T23:46:22.574335
19,1.1165602987082788,1.3939096656501608,0.6429166666666667,0.5990833333333333,2026-06-09T23:46:31.853217
20,1.3817369016431547,1.2272697910243382,0.6001041666666667,0.6575,2026-06-09T23:46:41.434358
