epoch,train_loss,val_loss,train_acc,val_acc,timestamp
0,6.960205589020294,6.770519352570938,0.09089583333333333,0.22758333333333333,2026-06-10T00:16:00.181451
1,6.766795034753173,6.633310208810013,0.23127083333333334,0.378,2026-06-10T00:16:02.566251
2,6.6280836615811465,6.4849033674090855,0.38429166666666664,0.4785,2026-06-10T00:16:04.017438
3,6.478746284432848,6.322944769358582,0.4842708333333333,0.5488333333333333,2026-06-10T00:16:05.315924
4,6.315811052632236,6.150997225763916,0.5543125,0.6039166666666667,2026-06-10T00:16:06.825977
5,6.143093420682266,5.977111885010834,0.6080208333333333,0.64975,2026-06-10T00:16:08.316376
6,5.968533264434901,5.808186266826268,0.6552916666666667,0.6898333333333333,2026-06-10T00:16:09.646152
7,5.799499685581212,5.650461155589742,0.69325,0.7234166666666667,2026-06-10T00:16:11.181273
8,5.64218920716255,5.509500691516881,0.72875,0.7485833333333334,2026-06-10T00:16:12.556103
9,5.502292591800261,5.401893926553698,0.7507291666666667,0.7574166666666666,2026-06-10T00:16:13.960724
10,5.39376915698897,5.4807644086609,0.7671666666666667,0.665,2026-06-10T00:16:15.346223
11,5.478321335057732,6.589995290686646,0.6709166666666667,0.4508333333333333,2026-06-10T00:16:16.812910
12,6.564234133190139,6.822077379210927,0.4545416666666667,0.37975,2026-06-10T00:16:18.163624
13,6.823527817656997,5.986911411069329,0.378125,0.50325,2026-06-10T00:16:19.529650
14,5.990700495215188,5.703630576841726,0.4983125,0.6261666666666666,2026-06-10T00:16:20.859935
15,5.701582319095536,5.51481343848102,0.6250416666666667,0.6830833333333334,2026-06-10T00:16:22.215909
16,5.517092507774501,5.379830544253762,0.6814166666666667,0.7344166666666667,2026-06-10T00:16:23.676062
17,5.3810926133057135,5.2509997859803,0.732375,0.7598333333333334,2026-06-10T00:16:25.197399
18,5.253633587611442,5.137210472019237,0.7608541666666667,0.79275,2026-06-10T00:16:26.469567
19,5.138163785900265,5.0403927193034805,0.7920416666666666,0.8163333333333334,2026-06-10T00:16:28.080992
20,5.0422418731474,4.981081575764915,0.8190833333333334,0.8315,2026-06-10T00:16:29.455861
21,4.97961616903146,4.960569553523717,0.8305208333333334,0.7909166666666667,2026-06-10T00:16:31.261946
22,4.963341152141312,5.129924313286546,0.7935833333333333,0.7210833333333333,2026-06-10T00:16:33.360267
23,5.121785772602358,5.495033707349471,0.7221666666666666,0.5669166666666666,2026-06-10T00:16:35.136284
24,5.499208813029085,5.402352741179468,0.5701875,0.6448333333333334,2026-06-10T00:16:36.894236
25,5.387886771446592,4.956377282453557,0.6445208333333333,0.7840833333333334,2026-06-10T00:16:39.006204
26,4.953005597840008,4.831955474142976,0.7885,0.834,2026-06-10T00:16:41.126231
27,4.835378105308824,4.7854891786228535,0.83425,0.8298333333333333,2026-06-10T00:16:43.206183
28,4.783140291615518,4.751639921900281,0.8345833333333333,0.83525,2026-06-10T00:16:45.336040
29,4.757771877767694,4.815486995208928,0.8328125,0.7841666666666667,2026-06-10T00:16:47.318949
30,4.807434969939804,4.851756376496683,0.7898125,0.7708333333333334,2026-06-10T00:16:49.390109
31,4.866512658084485,5.065202122689614,0.7646666666666667,0.7150833333333333,2026-06-10T00:16:51.634220
32,5.048464075021887,4.819700076569832,0.71775,0.766,2026-06-10T00:16:54.208989
33,4.829749586288085,4.706187574617102,0.7632916666666667,0.7773333333333333,2026-06-10T00:16:56.966541
34,4.70371163847529,4.7131635395879785,0.7824583333333334,0.79575,2026-06-10T00:16:59.852611
35,4.711958789232591,4.703232376657592,0.7976458333333334,0.7648333333333334,2026-06-10T00:17:02.050961
36,4.701067058373105,4.699724003680532,0.7693333333333333,0.7900833333333334,2026-06-10T00:17:04.514519
37,4.697871475606153,4.599927139690029,0.7907708333333333,0.8004166666666667,2026-06-10T00:17:09.833883
38,4.599519912589077,4.538422521772237,0.8067083333333334,0.839,2026-06-10T00:17:16.715671
39,4.537917230604561,4.504684739964837,0.84025,0.834,2026-06-10T00:17:19.858424
40,4.504576263205326,4.471969337026035,0.8385,0.85225,2026-06-10T00:17:23.023936
41,4.471806497635732,4.450691671865493,0.8524583333333333,0.8441666666666666,2026-06-10T00:17:26.263908
42,4.450161737580055,4.433761434341163,0.8465625,0.8515,2026-06-10T00:17:29.663971
43,4.433995067132791,4.4230764522773125,0.8507916666666666,0.8409166666666666,2026-06-10T00:17:32.754217
44,4.4214587456651575,4.419923297199354,0.8429375,0.8380833333333333,2026-06-10T00:17:35.960076
45,4.420981662157949,4.412854755122888,0.8379583333333334,0.8315,2026-06-10T00:17:39.618178
46,4.409812421534674,4.408743938317896,0.8335625,0.8275,2026-06-10T00:17:42.933804
47,4.411718568047312,4.398428060672326,0.8271666666666667,0.8254166666666667,2026-06-10T00:17:46.115802
48,4.394787208862674,4.373206110013985,0.8274791666666667,0.83325,2026-06-10T00:17:49.870528
49,4.378958261316783,4.355427587073647,0.8333333333333334,0.8363333333333334,2026-06-10T00:17:53.063780
50,4.352674521175317,4.324218661274044,0.8363541666666666,0.8499166666666667,2026-06-10T00:17:56.826133
51,4.331486262243097,4.287607900934925,0.8496875,0.8594166666666667,2026-06-10T00:18:00.215437
52,4.286313373392391,4.273166854696388,0.8586041666666666,0.8599166666666667,2026-06-10T00:18:03.314218
53,4.279756489234104,4.24430928903315,0.8600833333333333,0.8710833333333333,2026-06-10T00:18:06.368611
54,4.244185849117528,4.252411062250572,0.8709791666666666,0.8559166666666667,2026-06-10T00:18:09.398094
55,4.257384533018414,4.246231521169647,0.8538333333333333,0.86375,2026-06-10T00:18:11.557813
56,4.248195204919598,4.290669240275683,0.8605208333333333,0.8264166666666667,2026-06-10T00:18:13.291771
57,4.2923986337835185,4.26873864913455,0.8272291666666667,0.8448333333333333,2026-06-10T00:18:16.383965
58,4.273577057967692,4.297773489971576,0.8383333333333334,0.8113333333333334,2026-06-10T00:18:18.568854
