epoch,train_loss,val_loss,train_acc,val_acc,timestamp
0,2.392502786306015,16.426642052337026,0.09089583333333333,0.10825,2026-06-10T00:40:59.332876
1,16.514907814283045,16.64001493773694,0.10345833333333333,0.09666666666666666,2026-06-10T00:41:03.598357
2,16.62044296443342,16.48985432822875,0.09772916666666667,0.10158333333333333,2026-06-10T00:41:08.501699
3,16.47476758387518,8.650345284408006,0.10233333333333333,0.245,2026-06-10T00:41:10.907797
4,8.595022379641128,7.6299417010764135,0.24704166666666666,0.16716666666666666,2026-06-10T00:41:13.062142
5,7.635599015694799,5.077518716959246,0.17125,0.12716666666666668,2026-06-10T00:41:15.421690
6,5.102714985999806,3.5552501076675433,0.12791666666666668,0.10016666666666667,2026-06-10T00:41:19.784326
7,3.5833626851774705,2.386985492380154,0.0988125,0.11425,2026-06-10T00:41:22.260730
8,2.384357377068559,2.389606162671881,0.11483333333333333,0.10341666666666667,2026-06-10T00:41:25.031381
9,2.3902344019715,2.3809331281642137,0.1048125,0.09808333333333333,2026-06-10T00:41:27.566335
10,2.3822600143703374,2.3719841027647024,0.09879166666666667,0.09808333333333333,2026-06-10T00:41:29.703234
11,2.3725111381243345,2.360474621246252,0.09877083333333334,0.09808333333333333,2026-06-10T00:41:32.134087
12,2.3595741589706427,2.354137712148024,0.09877083333333334,0.09808333333333333,2026-06-10T00:41:34.281794
13,2.3512325186597716,2.356093726311459,0.09877083333333334,0.09808333333333333,2026-06-10T00:41:36.575317
14,2.3523750748835264,2.3479644263821164,0.09877083333333334,0.09808333333333333,2026-06-10T00:41:38.717531
15,2.344363163458454,2.3627519173890836,0.09877083333333334,0.11016666666666666,2026-06-10T00:41:40.816749
16,2.357780745849114,2.334756664480295,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:43.845776
17,2.331325581975539,2.3229390075801373,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:46.595534
18,2.320116108726745,2.317654176412356,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:49.256070
19,2.3151296107010246,2.307855094678466,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:51.855125
20,2.3065043827497953,2.311567938270209,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:54.436119
21,2.3114195412010754,2.3056598785663835,0.11291666666666667,0.11016666666666666,2026-06-10T00:41:57.132333
22,2.305329272171588,2.305905111457139,0.11291666666666667,0.09791666666666667,2026-06-10T00:41:58.801760
23,2.304818953105058,2.309139053109195,0.09891666666666667,0.09791666666666667,2026-06-10T00:42:00.497934
24,2.3079867064236463,2.305524476903228,0.09891666666666667,0.09791666666666667,2026-06-10T00:42:02.385069
25,2.305323870277454,2.309635294695649,0.09891666666666667,0.10825,2026-06-10T00:42:03.960412
26,2.3103939784202248,2.309039473182508,0.10345833333333333,0.10825,2026-06-10T00:42:06.614373
27,2.3097257841366483,2.3090225239558406,0.10345833333333333,0.09791666666666667,2026-06-10T00:42:08.428809
28,2.308857522284038,2.3125158248053532,0.09891666666666667,0.09791666666666667,2026-06-10T00:42:10.028987
29,2.311950990331453,2.3080449509501118,0.09891666666666667,0.09791666666666667,2026-06-10T00:42:12.026365
30,2.308147700232087,2.308565044808759,0.09891666666666667,0.10825,2026-06-10T00:42:16.020788
31,2.309493863589521,2.3069965734905713,0.10345833333333333,0.10825,2026-06-10T00:42:18.090713
32,2.3078166856484064,2.305302225130299,0.10345833333333333,0.09791666666666667,2026-06-10T00:42:20.192123
33,2.3053177609942606,2.306492337150985,0.09891666666666667,0.0995,2026-06-10T00:42:22.285307
34,2.306053243314036,2.303129996293751,0.0990625,0.0995,2026-06-10T00:42:23.882500
35,2.3030540641253268,2.302661966899359,0.0990625,0.10825,2026-06-10T00:42:25.604996
36,2.303120047568969,2.3024572954186158,0.10345833333333333,0.10825,2026-06-10T00:42:27.474673
37,2.302856701229273,2.3015864986152557,0.10345833333333333,0.11016666666666666,2026-06-10T00:42:29.800430
38,2.301381295925792,2.3031946240806005,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:32.356666
39,2.302473314486262,2.3028054690710813,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:34.370543
40,2.302109595650366,2.3023340671595696,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:36.523623
41,2.3019833894380723,2.3031964655970603,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:38.992696
42,2.3029959432610174,2.3030045626425015,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:40.756766
43,2.302544514909836,2.3035144963390635,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:43.237732
44,2.302636076268947,2.3041221569467414,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:45.791775
45,2.303072942527115,2.303267745477881,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:48.433185
46,2.3024177851870795,2.302986912593759,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:50.631427
47,2.30243817206603,2.3028883595508143,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:52.454610
48,2.30241619910084,2.30245250690626,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:55.059084
49,2.3017878079425618,2.3027195427832368,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:57.378799
50,2.3018466506539927,2.302516430144272,0.11291666666666667,0.11016666666666666,2026-06-10T00:42:59.476680
51,2.301687924882978,2.301888904178782,0.11291666666666667,0.11016666666666666,2026-06-10T00:43:01.779816
52,2.3013323120029856,2.3018618065647587,0.11291666666666667,0.11016666666666666,2026-06-10T00:43:04.087816
53,2.3015315705015396,2.3017186491963524,0.11291666666666667,0.11016666666666666,2026-06-10T00:43:06.523388
