epoch,train_loss,val_loss,train_acc,val_acc,timestamp
0,2.392502786306015,2.221630529513561,0.09089583333333333,0.22691666666666666,2026-06-10T00:31:29.013973
1,2.2178761925469686,2.0995392331757423,0.2310625,0.378,2026-06-10T00:31:30.663904
2,2.0942321257443104,1.963159221382315,0.384375,0.47925,2026-06-10T00:31:31.942801
3,1.9568724995594393,1.810407698296315,0.48525,0.5505833333333333,2026-06-10T00:31:33.340362
4,1.8030979296856562,1.6457169792441837,0.5559583333333333,0.6061666666666666,2026-06-10T00:31:34.823668
5,1.6376210750892939,1.4785410641057055,0.6114375,0.6545,2026-06-10T00:31:36.349984
6,1.4697829134722096,1.316904999551779,0.6601875,0.6940833333333334,2026-06-10T00:31:37.903734
7,1.3081306178204268,1.1682442409599714,0.6985208333333334,0.7309166666666667,2026-06-10T00:31:39.251988
8,1.1599124531424096,1.0399343587483871,0.73575,0.7478333333333333,2026-06-10T00:31:40.594014
9,1.0330478930423708,0.975688041237384,0.7515416666666667,0.7314166666666667,2026-06-10T00:31:42.253897
10,0.9663693713143948,1.4699924566486606,0.7383958333333334,0.5096666666666667,2026-06-10T00:31:43.594014
11,1.4685853129376094,3.134637146426944,0.5127291666666667,0.3465,2026-06-10T00:31:45.129262
12,3.1052096526716384,3.1009685122233255,0.35160416666666666,0.34425,2026-06-10T00:31:46.428830
13,3.0950558911129824,1.853566508563147,0.344625,0.3944166666666667,2026-06-10T00:31:47.774020
14,1.8503196078409254,1.6434657842346532,0.3927083333333333,0.46408333333333335,2026-06-10T00:31:49.264168
15,1.6415361950677174,1.501186596250395,0.46070833333333333,0.5055,2026-06-10T00:31:50.490823
16,1.4995412542072966,1.371576139077738,0.505,0.5576666666666666,2026-06-10T00:31:51.785836
17,1.3703798408974757,1.2430992022442142,0.5592708333333334,0.62,2026-06-10T00:31:53.144051
18,1.242295142292164,1.1157903171868881,0.621125,0.679,2026-06-10T00:31:54.513845
19,1.1151837586144309,0.9937347020462509,0.682,0.7323333333333333,2026-06-10T00:31:55.794127
20,0.9936200427052932,0.8845110359764224,0.7349375,0.7801666666666667,2026-06-10T00:31:57.233836
21,0.8846059785194552,0.7920735848276079,0.7844791666666666,0.8136666666666666,2026-06-10T00:31:58.657858
22,0.7925173497724366,0.7196715566074775,0.8153125,0.8278333333333333,2026-06-10T00:32:00.004039
23,0.7203408424016869,0.6643372633675014,0.8283541666666666,0.8333333333333334,2026-06-10T00:32:01.423788
24,0.6652137602113422,0.6212850873006975,0.835875,0.8403333333333334,2026-06-10T00:32:02.837747
25,0.6224167565334356,0.5873574360176318,0.8430625,0.8453333333333334,2026-06-10T00:32:04.341963
