epoch,train_loss,val_loss,train_acc,val_acc,timestamp
26,0.8128367949390046,0.7903438747645188,0.7159375,0.7455,2026-06-10T01:18:37.665238
27,0.7839021977794816,0.7670325146624755,0.7429375,0.73425,2026-06-10T01:18:39.158252
28,0.7578189941462752,0.7430802781144961,0.730875,0.7401666666666666,2026-06-10T01:18:40.624437
29,0.7297646036494878,0.7200983876978321,0.7356041666666666,0.7683333333333333,2026-06-10T01:18:42.057365
30,0.7081229629134632,0.7134356702636049,0.7639375,0.7703333333333333,2026-06-10T01:18:43.500754
31,0.6986455190287207,0.7040026949761772,0.7762916666666667,0.77575,2026-06-10T01:18:45.215719
32,0.6865492183993259,0.6797807539974117,0.7819583333333333,0.7895,2026-06-10T01:18:46.274779
33,0.6614609989474104,0.6776122005183367,0.7927083333333333,0.7910833333333334,2026-06-10T01:18:47.501815
34,0.6590723260959641,0.6625276083768449,0.7921666666666667,0.795,2026-06-10T01:18:48.369291
35,0.6437192354487279,0.6426647218389858,0.7955416666666667,0.7985,2026-06-10T01:18:49.218298
36,0.6223967396780813,0.6336289764840487,0.8008541666666666,0.79925,2026-06-10T01:18:50.187908
37,0.6106838393461906,0.6191173587194762,0.8022916666666666,0.8071666666666667,2026-06-10T01:18:51.150874
38,0.5940171751871158,0.6029764925936071,0.8100208333333333,0.8169166666666666,2026-06-10T01:18:52.022801
39,0.5755239413983109,0.5913933708804093,0.8214166666666667,0.8188333333333333,2026-06-10T01:18:52.921634
40,0.5617064771939587,0.5839354325499361,0.8235625,0.8221666666666667,2026-06-10T01:18:53.805773
41,0.5503739112410053,0.5726859090561939,0.826625,0.8305833333333333,2026-06-10T01:18:54.719547
42,0.5367383216830165,0.5631915103841246,0.8333541666666666,0.8340833333333333,2026-06-10T01:18:55.622179
43,0.5258299954775782,0.5496493538943726,0.8396666666666667,0.8376666666666667,2026-06-10T01:18:56.460559
44,0.5114148768089575,0.5424261324733823,0.8427291666666666,0.8398333333333333,2026-06-10T01:18:57.285518
45,0.49998557895422496,0.5311572770926313,0.846875,0.8429166666666666,2026-06-10T01:18:58.455988
46,0.487563441148831,0.5252093931159203,0.8513541666666666,0.84675,2026-06-10T01:19:02.401755
47,0.4806324920701777,0.5151183692635496,0.8545833333333334,0.85075,2026-06-10T01:19:04.065485
48,0.47139964524381683,0.5081985096526375,0.857625,0.8505833333333334,2026-06-10T01:19:04.924649
49,0.4649775022786974,0.49915214285953446,0.859625,0.85425,2026-06-10T01:19:05.647831
50,0.4543435813038675,0.4901560562419816,0.8641041666666667,0.8581666666666666,2026-06-10T01:19:06.308428
51,0.44730964751855756,0.48352805933028153,0.8648541666666667,0.863,2026-06-10T01:19:07.057104
52,0.4393957040981936,0.46825591098110686,0.8696666666666667,0.8671666666666666,2026-06-10T01:19:07.893074
53,0.4271403529913294,0.46630197843428606,0.8740625,0.8665833333333334,2026-06-10T01:19:08.641084
54,0.42597846459556754,0.44998830869206935,0.87275,0.8723333333333333,2026-06-10T01:19:09.385408
55,0.40912336371728825,0.45338421868549866,0.8791041666666667,0.8710833333333333,2026-06-10T01:19:10.139389
56,0.40825405085464095,0.4337454072997204,0.8798333333333334,0.8763333333333333,2026-06-10T01:19:11.735705
57,0.38963210073902754,0.42956264280502665,0.8851666666666667,0.8764166666666666,2026-06-10T01:19:12.408421
58,0.3896167778434817,0.4175337481246482,0.8841458333333333,0.8816666666666667,2026-06-10T01:19:13.144095
59,0.3788837191513763,0.41542430370945893,0.888875,0.8843333333333333,2026-06-10T01:19:13.897504
60,0.3759403196390652,0.40338091333799975,0.8908125,0.8880833333333333,2026-06-10T01:19:14.559282
61,0.36294785139922364,0.4001239903439348,0.8948958333333333,0.8864166666666666,2026-06-10T01:19:15.378677
62,0.35879012473014177,0.39495852739425014,0.8958541666666666,0.8883333333333333,2026-06-10T01:19:16.136877
63,0.3545006479681015,0.38703379251980613,0.897375,0.8918333333333334,2026-06-10T01:19:16.877667
64,0.34856046108550626,0.37358599823604105,0.9000833333333333,0.8965833333333333,2026-06-10T01:19:17.518452
65,0.3365435156914936,0.3762848584320297,0.9034791666666667,0.89375,2026-06-10T01:19:18.225136
66,0.33817749476492004,0.36759224212896396,0.90125,0.8958333333333334,2026-06-10T01:19:18.960542
67,0.3294175035723596,0.3656368873937723,0.9052916666666667,0.8956666666666667,2026-06-10T01:19:19.646852
68,0.32828397993642566,0.36033084368724877,0.9065416666666667,0.8976666666666666,2026-06-10T01:19:20.289358
69,0.3202185099782141,0.35414039513691475,0.9086666666666666,0.8985833333333333,2026-06-10T01:19:20.949368
70,0.31112176957215376,0.34752286376823804,0.9101458333333333,0.9016666666666666,2026-06-10T01:19:21.638744
71,0.3061278314763114,0.3420060912303504,0.9113958333333333,0.9035833333333333,2026-06-10T01:19:22.383792
72,0.301394096360695,0.3352240097160206,0.9136041666666667,0.9058333333333334,2026-06-10T01:19:23.112996
73,0.291876144836699,0.33438914910924544,0.9164583333333334,0.9060833333333334,2026-06-10T01:19:23.741674
74,0.2901540708385361,0.328028135995705,0.9173125,0.9071666666666667,2026-06-10T01:19:24.387384
75,0.2851338409933104,0.3251681829121272,0.9189791666666667,0.91075,2026-06-10T01:19:25.043741
76,0.280928589541355,0.32182455733632465,0.9201875,0.9110833333333334,2026-06-10T01:19:25.732131
77,0.2753534254506773,0.31949405313114304,0.9213958333333333,0.9111666666666667,2026-06-10T01:19:26.358028
78,0.2719478739102165,0.3138049359589376,0.9221666666666667,0.9123333333333333,2026-06-10T01:19:27.037396
79,0.26725439873708673,0.3122113470112212,0.9228125,0.9134166666666667,2026-06-10T01:19:27.664925
