epoch,train_loss,val_loss,train_acc,val_acc,timestamp
0,2.392502786306015,2.221630529513561,0.09089583333333333,0.22691666666666666,2026-06-09T21:13:00.883394
1,2.2178761925469686,2.0995392331757423,0.2310625,0.378,2026-06-09T21:13:05.480039
2,2.0942321257443104,1.963159221382315,0.384375,0.47925,2026-06-09T21:13:10.129660
3,1.9568724995594393,1.810407698296315,0.48525,0.5505833333333333,2026-06-09T21:13:13.694251
4,1.8030979296856562,1.6457169792441837,0.5559583333333333,0.6061666666666666,2026-06-09T21:13:17.403339
5,1.6376210750892939,1.4785410641057055,0.6114375,0.6545,2026-06-09T21:13:20.665719
6,1.4697829134722096,1.316904999551779,0.6601875,0.6940833333333334,2026-06-09T21:13:23.983974
7,1.3081306178204268,1.1682442409599714,0.6985208333333334,0.7309166666666667,2026-06-09T21:13:27.249976
8,1.1599124531424096,1.0399343587483871,0.73575,0.7478333333333333,2026-06-09T21:13:30.412915
9,1.0330478930423708,0.975688041237384,0.7515416666666667,0.7314166666666667,2026-06-09T21:13:33.647774
10,0.9663693713143948,1.4699924566486606,0.7383958333333334,0.5096666666666667,2026-06-09T21:13:36.648316
11,1.4685853129376094,3.134637146426944,0.5127291666666667,0.3465,2026-06-09T21:13:40.266372
12,3.1052096526716384,3.1009685122233255,0.35160416666666666,0.34425,2026-06-09T21:13:43.364376
13,3.0950558911129824,1.853566508563147,0.344625,0.3944166666666667,2026-06-09T21:13:46.452667
14,1.8503196078409254,1.6434657842346532,0.3927083333333333,0.46408333333333335,2026-06-09T21:13:49.762885
15,1.6415361950677174,1.501186596250395,0.46070833333333333,0.5055,2026-06-09T21:13:53.001280
16,1.4995412542072966,1.371576139077738,0.505,0.5576666666666666,2026-06-09T21:13:56.211933
17,1.3703798408974757,1.2430992022442142,0.5592708333333334,0.62,2026-06-09T21:13:59.477258
18,1.242295142292164,1.1157903171868881,0.621125,0.679,2026-06-09T21:14:03.095616
19,1.1151837586144309,0.9937347020462509,0.682,0.7323333333333333,2026-06-09T21:14:06.443871
20,0.9936200427052932,0.8845110359764224,0.7349375,0.7801666666666667,2026-06-09T21:14:09.670185
21,0.8846059785194552,0.7920735848276079,0.7844791666666666,0.8136666666666666,2026-06-09T21:14:13.765705
22,0.7925173497724366,0.7196715566074775,0.8153125,0.8278333333333333,2026-06-09T21:14:17.074137
23,0.7203408424016869,0.6643372633675014,0.8283541666666666,0.8333333333333334,2026-06-09T21:14:20.441175
24,0.6652137602113422,0.6212850873006975,0.835875,0.8403333333333334,2026-06-09T21:14:23.718778
25,0.6224167565334356,0.5873574360176318,0.8430625,0.8453333333333334,2026-06-09T21:14:27.918773
26,0.5885308303819935,0.5605645210462761,0.846625,0.8526666666666667,2026-06-09T21:14:31.096579
27,0.5622306539483126,0.5478626738677868,0.8533541666666666,0.8441666666666666,2026-06-09T21:14:34.612996
28,0.5488989705108478,0.5922263996101461,0.84575,0.82675,2026-06-09T21:14:37.691030
29,0.5963036803414969,1.0212163094158833,0.8243125,0.6505,2026-06-09T21:14:40.783223
30,1.0136557710661804,1.6251088309900328,0.6546666666666666,0.5538333333333333,2026-06-09T21:14:43.954623
31,1.6365142758143987,1.338562082628415,0.5541458333333333,0.5533333333333333,2026-06-09T21:14:47.381932
32,1.3342555004839294,1.114297652446478,0.5545,0.6535,2026-06-09T21:14:50.571603
33,1.1002706982857398,0.7504117721165697,0.6562916666666667,0.7865833333333333,2026-06-09T21:14:53.948145
34,0.7470188873105541,0.6190197899933241,0.7895208333333333,0.8366666666666667,2026-06-09T21:14:57.255102
35,0.6193437841160531,0.5633963538546806,0.839625,0.8526666666666667,2026-06-09T21:15:00.451571
36,0.5638921677857056,0.5257279713268985,0.854125,0.8639166666666667,2026-06-09T21:15:03.641004
37,0.527129037311604,0.49910071305656023,0.8622291666666667,0.8648333333333333,2026-06-09T21:15:06.970617
38,0.500306167805273,0.4782417926831502,0.8662291666666667,0.8713333333333333,2026-06-09T21:15:10.843791
39,0.47983050896750723,0.4623425896880749,0.8706875,0.8714166666666666,2026-06-09T21:15:12.616235
40,0.4637511384718053,0.4499921103481908,0.8713958333333334,0.8763333333333333,2026-06-09T21:15:14.358389
41,0.4513487168582135,0.4412009299196546,0.8751666666666666,0.8741666666666666,2026-06-09T21:15:15.997171
42,0.44280152721287536,0.4398849308902823,0.8730833333333333,0.874,2026-06-09T21:15:17.500192
43,0.4403896772768682,0.4496336124162322,0.8734583333333333,0.85925,2026-06-09T21:15:18.967549
44,0.4512122018782439,0.4940353689632409,0.8612291666666667,0.82925,2026-06-09T21:15:20.563688
45,0.49199880075436697,0.5999502865108869,0.8357291666666666,0.7995833333333333,2026-06-09T21:15:22.087982
46,0.5995132340810256,0.7377776837759876,0.8013541666666667,0.7598333333333334,2026-06-09T21:15:23.703351
47,0.7313662008051434,0.7307751693686668,0.7630833333333333,0.76175,2026-06-09T21:15:25.543625
48,0.737805089316289,0.5984686682767008,0.7629791666666667,0.8104166666666667,2026-06-09T21:15:27.155462
49,0.593168826014137,0.5070757746538268,0.8121875,0.8435,2026-06-09T21:15:28.771789
50,0.5159587427943944,0.4333186624165981,0.8424583333333333,0.8770833333333333,2026-06-09T21:15:30.484229
51,0.4323204044779683,0.4020634582588063,0.8784375,0.8821666666666667,2026-06-09T21:15:32.098424
